H01|030402|2000015404|2021-12-31|TAPUGDS|03|0|
D01|0301010100|20|100000
D01|0301010200|20|100000
D01|0301010300|20|100000
D01|0301010400|20|100000
D01|0301010500|20|100000
D01|0301010600|20|100000
D01|0301010700|20|100000
D01|0301010800|20|100000
D01|0301010900|20|100000
D01|0301011000|20|100000
D01|0301011100|20|100000
D01|0301011200|20|100000
D01|0301011300|20|100000
D01|0301011400|20|100000
D01|0301011500|20|100000
D01|0301011600|20|100000
D01|0301011700|20|100000
D01|0301011800|20|100000
D01|0301011900|20|100000
D01|0301012000|20|100000
D01|0301012100|20|100000
D01|0301012200|20|100000
D01|0301012300|20|100000
D01|0301012400|20|100000
D01|0301012500|20|100000
D01|0301012600|20|100000
D01|0301012700|20|100000
D01|0301012800|20|100000
D01|0301012900|20|100000
D01|0301013000|20|100000
D01|0301013100|20|100000
D01|0301013200|20|100000
D01|0301013300|20|100000
D01|0301013400|20|100000
D01|0302000000|2|
D01|0303000000|8|
