H01|030403|2500000099|2026-01-31|LBPPNJU|1100|1|
D01|11000101010000|5
D01|11000101020000|46
D01|11000101020100|3
D01|11000101020200|4
D01|11000101020300|2
D01|11000101020400|3
D01|11000101020500|4
D01|11000101020600|5
D01|11000101020700|3
D01|11000101020800|2
D01|11000101020900|1
D01|11000101021000|5
D01|11000101021100|4
D01|11000101021200|2
D01|11000101021300|1
D01|11000101021400|4
D01|11000101021500|3
D01|11000101030000|2
D01|11000101040000|1
D01|11000101050000|5
D01|11000101060000|3
D01|11000101070000|4
D01|11000101080000|2
D01|11000101090000|1
D01|11000101100000|3
D01|11000101110000|5
D01|11000101120000|4
D01|11000101130000|2
D01|11000101140000|81
D01|11000102010000|47
D01|11000102010100|4
D01|11000102010200|3
D01|11000102010300|2
D01|11000102010400|5
D01|11000102010500|4
D01|11000102010600|1
D01|11000102010700|3
D01|11000102010800|4
D01|11000102010900|6
D01|11000102011000|3
D01|11000102011100|2
D01|11000102011200|1
D01|11000102011300|4
D01|11000102011400|3
D01|11000102011500|2
D01|11000102020000|5
D01|11000102030000|4
D01|11000102040000|3
D01|11000102050000|2
D01|11000102060000|1
D01|11000102070000|3
D01|11000102080000|4
D01|11000102090000|2
D01|11000102100000|5
D01|11000102110000|1
D01|11000102120000|77
D01|11000103000000|158
D01|11000201010000|3
D01|11000201020000|5
D01|11000201030000|2
D01|11000201040000|1
D01|11000201050000|4
D01|11000201060000|3
D01|11000201070000|5
D01|11000201080000|4
D01|11000201090000|2
D01|11000201100000|1
D01|11000201110000|3
D01|11000201120000|5
D01|11000201130000|5
D01|11000201140000|3
D01|11000201150000|46
D01|11000202010000|3
D01|11000202020000|3
D01|11000202030000|4
D01|11000202040000|2
D01|11000202050000|2
D01|11000202060000|5
D01|11000202070000|1
D01|11000202080000|2
D01|11000202090000|2
D01|11000202100000|4
D01|11000202110000|3
D01|11000202120000|5
D01|11000202130000|4
D01|11000202140000|4
D01|11000202150000|44
D01|11000203000000|90
D01|11000301000000|10
D01|11000301010000|6
D01|11000301010100|4
D01|11000301020000|10
D01|11000301020100|4
D01|11000301020200|3
D01|11000301020300|3
D01|11000301030000|2
D01|11000301040000|6
D01|11000301050000|5
D01|11000301060000|1
D01|11000302000000|34
