H01|031402|291080|2021-12-31|REPPS|100402|0|
D01|10040201000000|-260819|64641|325460
D01|10040201010000|6950|-79054|-86004
D01|10040201010100|1292|1768|476
D01|10040201010101|323|442|119
D01|10040201010102|323|442|119
D01|10040201010103|323|442|119
D01|10040201010104|323|442|119
D01|10040201010200|7625|7625|0
D01|10040201010201|5343|5343|0
D01|10040201010202|3434|3434|0
D01|10040201010203|1525|1525|0
D01|10040201010204|-384|-384|0
D01|10040201010205|-2293|-2293|0
D01|10040201010300|184|-37416|-37600
D01|10040201010301|443|2323|1880
D01|10040201010302|323|323|0
D01|10040201010303|203|-1677|-1880
D01|10040201010304|83|-3677|-3760
D01|10040201010305|-37|-5677|-5640
D01|10040201010306|-157|-7677|-7520
D01|10040201010307|-277|-9677|-9400
D01|10040201010308|-397|-11677|-11280
D01|10040201010400|-517|-13677|-13160
D01|10040201010500|-637|-15677|-15040
D01|10040201010600|-757|-17677|-16920
D01|10040201010700|-877|-19677|-18800
D01|10040201020000|267769|-143695|-411464
D01|10040201020100|12928|12932|4
D01|10040201020101|3232|3233|1
D01|10040201020102|3232|3233|1
D01|10040201020103|3232|3233|1
D01|10040201020104|3232|3233|1
D01|10040201020200|-157275|-157275|0
D01|10040201020201|32323|32323|0
D01|10040201020202|434|434|0
D01|10040201020203|-31455|-31455|0
D01|10040201020204|-63344|-63344|0
D01|10040201020205|-95233|-95233|0
D01|10040201020300|274744|432|-274312
D01|10040201020301|34343|54|-34289
D01|10040201020302|34343|54|-34289
D01|10040201020303|34343|54|-34289
D01|10040201020304|34343|54|-34289
D01|10040201020305|34343|54|-34289
D01|10040201020306|34343|54|-34289
D01|10040201020307|34343|54|-34289
D01|10040201020308|34343|54|-34289
D01|10040201020400|34343|54|-34289
D01|10040201020500|34343|54|-34289
D01|10040201020600|34343|54|-34289
D01|10040201020700|34343|54|-34289
D01|10040201020800|34343|54|-34289
D01|10040201020900|34343|54|-34289
D01|10040202000000|-264|-308|-44
D01|10040202010000|0|0|0
D01|10040202010100|0|0|0
D01|10040202010200|0|0|0
D01|10040202010300|0|0|0
D01|10040202010400|0|0|0
D01|10040202010500|0|0|0
D01|10040202010600|0|0|0
D01|10040202020000|264|308|44
D01|10040202020100|66|77|11
D01|10040202020200|66|77|11
D01|10040202020300|66|77|11
D01|10040202020400|66|77|11
D01|10040203000000|-122601338|-102611116|19990222
D01|10040203010000|-122156226|-95893950|26262276
D01|10040203010100|344|26262620|26262276
D01|10040203010101|86|6565655|6565569
D01|10040203010102|86|6565655|6565569
D01|10040203010103|86|6565655|6565569
D01|10040203010104|86|6565655|6565569
D01|10040203010200|-6862628|-6862628|0
D01|10040203010201|3534343|3534343|0
D01|10040203010202|34343|34343|0
D01|10040203010203|-3465657|-3465657|0
D01|10040203010204|-6965657|-6965657|0
D01|10040203010300|-10465657|-10465657|0
D01|10040203010400|-13965657|-13965657|0
D01|10040203010500|-17465657|-17465657|0
D01|10040203010600|-20965657|-20965657|0
D01|10040203010700|-24465657|-24465657|0
D01|10040203010800|-27965657|-27965657|0
D01|10040203020000|445112|6717166|6272054
D01|10040203020100|1772|1373736|1371964
D01|10040203020101|443|343434|342991
D01|10040203020102|443|343434|342991
D01|10040203020103|443|343434|342991
D01|10040203020104|443|343434|342991
D01|10040203020200|177336|2137372|1960036
D01|10040203020201|44334|534343|490009
D01|10040203020202|44334|534343|490009
D01|10040203020203|44334|534343|490009
D01|10040203020204|44334|534343|490009
D01|10040203020300|44334|534343|490009
D01|10040203020400|44334|534343|490009
D01|10040203020500|44334|534343|490009
D01|10040203020600|44334|534343|490009
D01|10040203020700|44334|534343|490009
D01|10040203020800|44334|534343|490009
D01|10040204000000|44334|534343|490009
D01|10040205000000|-122818087|-102012440|20805647
D01|10040206000000|3433|343|-3090
D01|10040207000000|-122814654|-102012097|20802557
