H01|031402|291080|2021-12-31|REPPS|010402|0|
D01|01040201000000|-122510861|-101829404|20681457
D01|01040202000000|1302|166362|165060
D01|01040202010000|3443|344|-3099
D01|01040202020000|434|55454|55020
D01|01040202030000|-2575|110564|113139
D01|01040203000000|-5584|165674|171258
D01|01040204000000|-8593|220784|229377
D01|01040205000000|64554|6565|-57989
D01|01040206000000|323065|-1036582|-1359647
D01|01040207000000|-337236|-1320655|-983419
D01|01040208000000|908|8686|7778
D01|01040208010000|454|4343|3889
D01|01040208020000|454|4343|3889
D01|01040209000000|23.48|23.48|0.00
D01|01040210000000|23.49|23.49|0.00
D01|01040211000000|23.50|23.50|0.00
D01|01040212010000|23.52|23.52|0.00
D01|01040212020000|23.51|23.51|0.00
D01|01040212030000|23.53|23.53|0.00
D01|01040212040000|23.54|23.54|0.00
D01|01040213010000|23.55|23.55|0.00
D01|01040213020000|23.56|23.56|0.00
