H01|031402|291080|2021-12-31|REPPS|040102|0|
D01|04010201010000|128532|8532|-120000
D01|04010201010100|32133|2133|-30000
D01|04010201010200|32133|2133|-30000
D01|04010201010300|32133|2133|-30000
D01|04010201010400|32133|2133|-30000
D01|04010201020000|161615|272725|111110
D01|04010201020100|32323|54545|22222
D01|04010201020200|32323|54545|22222
D01|04010201020300|32323|54545|22222
D01|04010201020400|32323|54545|22222
D01|04010201020500|32323|54545|22222
D01|04010201030000|201712|3474744|3273032
D01|04010201030100|25344|434343|408999
D01|04010201030200|25344|434343|408999
D01|04010201030300|25344|434343|408999
D01|04010201030400|25344|434343|408999
D01|04010201030500|25344|434343|408999
D01|04010201030600|25344|434343|408999
D01|04010201030700|25304|434343|409039
D01|04010201030800|24344|434343|409999
D01|04010201040000|491859|3756001|3264142
D01|04010202010000|173736|129292|-44444
D01|04010202010100|43434|32323|-11111
D01|04010202010200|43434|32323|-11111
D01|04010202010300|43434|32323|-11111
D01|04010202010400|43434|32323|-11111
D01|04010202020000|21715|28325|6610
D01|04010202020100|4343|5665|1322
D01|04010202020200|4343|5665|1322
D01|04010202020300|4343|5665|1322
D01|04010202020400|4343|5665|1322
D01|04010202020500|4343|5665|1322
D01|04010202030000|43640|44360|720
D01|04010202030100|5455|5545|90
D01|04010202030200|5455|5545|90
D01|04010202030300|5455|5545|90
D01|04010202030400|5455|5545|90
D01|04010202030500|5455|5545|90
D01|04010202030600|5455|5545|90
D01|04010202030700|5455|5545|90
D01|04010202030800|5455|5545|90
D01|04010202040000|239091|201977|-37114
