H01|031202|2000000021|2021-08-31|LBASRUK|204|2|TEST-02-LBASRUK-4Net
D01|2040101000|5581618934|112051982905|0|3607382943|0|0|0|0|83569740577|0|0|0|0|0|148293128887|0|353103854246
D01|2040102000|4401251025|123487035283|0|1044741091|0|0|0|0|50819505654|0|0|0|0|0|233030146242|0|412782679295
D01|2040100000|1180367909|-11435052378|0|2562641852|0|0|0|0|32750234923|0|0|0|0|0|-84737017355|0|-59678825049
D01|2040201000|3409381462|0|0|2402677331|0|0|0|0|54399752899|0|0|0|0|0|13999840235|0|74211651927
D01|2040202000|2836369116|0|0|671610272|0|0|0|0|37497349126|0|0|0|0|0|13864976324|0|54870304838
D01|2040200000|573012346|0|0|1731067059|0|0|0|0|16902403773|0|0|0|0|0|134863911|0|19341347089
D01|2040300000|607355563|-11435052378|0|831574793|0|0|0|0|15847831150|0|0|0|0|0|-84871881266|0|-79020172138
D01|2040301000|322029558051|81344859040|5482556698|81157886375|118046110128|0|270186578553|0|36448288009|0|0|0|0|36789672130|93166663474|0|1044652172458
D01|2040302000|402696678785|136145126564|3480968456|43526950684|69503138607|0|211454404377|0|43362878064|0|0|0|0|37230564517|235220335185|0|1182621045239
D01|2040300098|-80667120734|-54800267524|2001588242|37630935691|48542971521|0|58732174176|0|-6914590055|0|0|0|0|-440892387|-142053671711|0|-137968872781
D01|2040401000|196703074561|0|789830726|54054758515|94782383329|0|246734502322|0|23726026282|0|0|0|0|8893807660|8795541733|0|634479925128
D01|2040402000|259516309437|0|834159309|27981236144|58520818117|0|192974198057|0|31995450506|0|0|0|0|9712211935|13995289583|0|595529673088
D01|2040400000|-62813234876|0|-44328583|26073522371|36261565212|0|53760304265|0|-8269424224|0|0|0|0|-818404275|-5199747850|0|38950252040
D01|2040500000|-17853885858|-54800267524|2045916825|11557413320|12281406309|0|4971869911|0|1354834169|0|0|0|0|377511888|-136853923861|0|-176919124821
D01|2040601000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
D01|2040602000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
D01|2040600000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
D01|2040701000|667828170634|110857065158|30010050777|200929993038|586192942157|0|1228620830174|0|69261530717|0|0|0|0|113968266058|217746985169|0|3225415833882
D01|2040702000|815450759559|109129750422|30413896736|104463487856|331192021332|0|2707743630761|0|151529176361|0|0|0|0|40249510908|260227572555|0|4550399806490
D01|2040700000|-147622588925|1727314736|-403845959|96466505182|255000920825|0|-1479122800587|0|-82267645644|0|0|0|0|73718755150|-42480587386|0|-1324983972608
D01|2040801000|495722494983|0|1849706043|133731622037|576452199969|0|1214928714777|0|51689402856|0|0|0|0|102639546037|114053654762|0|2691067341464
D01|2040802000|675637596973|0|1016018615|67040679328|326185261044|0|2692834041920|0|137296085969|0|0|0|0|28879095425|69230222569|0|3998119001843
D01|2040800000|-179915101990|0|833687428|66690942709|250266938925|0|-1477905327143|0|-85606683113|0|0|0|0|73760450612|44823432193|0|-1307051660379
D01|2040900000|32292513065|1727314736|-1237533387|29775562473|4733981900|0|-1217473444|0|3339037469|0|0|0|0|-41695462|-87304019579|0|-17932312229
