H01|031202|2000000021|2021-08-31|LBASRUK|619|2|TEST-02-LBASRUK-4Net
D01|6801000000|0|1570886000000|537540000000
D01|6802000000|0|604147000000|342708000000
D01|6803000000|0|75521000000|35166000000
D01|6804000000|0|198451000000|85778000000
D01|6805000000|0|281055000000|183908000000
D01|6806000000|0|0|0
D01|6807000000|0|0|0
D01|6808000000|0|761729000000|667739000000
D01|6809000000|0|430669000000|82656000000
D01|6810000000|0|0|0
D01|6811000000|0|0|0
D01|6812000000|0|0|0
D01|6813000000|0|0|0
D01|6814000000|0|346756000000|117010000000
D01|6815000000|0|1347770000000|719804000000
D01|6816000000|0|0|0
D01|6817000000|0|5616984000000|2772309000000
