H01|031204|2000000041|2021-12-31|RBASRJS|1301|2|TEST-01-RBASRJS-4Net
D01|13010101000000|0|0|0|0
D01|13010101010000|344434|344434|344434|344434
D01|13010101020000|344434|344434|344434|344434
D01|13010102000000|10000|10000|10000|10000
D01|13010103000000|0.00|0.00|0.00|0.00
D01|13010104000000|120.00|120.00|120.00|120.00
D01|13010105000000|100.00|100.00|100.00|100.00
D01|13010106000000|12000|12000|12000|12000
D01|13010106010000|12000|12000|12000|12000
D01|13010106020000|22|33|33|33
D01|13010107000000|120.00|120.00|120.00|120.00
D01|13010201010000|1|1|1|1
D01|13010201020000|1|1|1|1
D01|13010201030000|100.00|100.00|100.00|100.00
D01|13010202010000|1|1|1|1
D01|13010202020000|10|10|10|10
D01|13010202030000|10.00|10.00|10.00|10.00
D01|13010203010000|10|10|10|10
D01|13010203020000|4|4|4|4
D01|13010203030000|6|6|6|6
D01|13010203040000|150.00|150.00|150.00|150.00
D01|13010204010000|10|10|10|10
D01|13010204020000|5|5|5|5
D01|13010204030000|20|20|20|20
D01|13010204040000|42.86|42.86|42.86|42.86
