H01|031204|2000000041|2021-06-30|REASRJS|0203|0|
D01|02030101010000|10|1|-9|10.00
D01|02030101020000|2|2|0|100.00
D01|02030101030000|8|-1|-9|-12.50
D01|02030101040000|5|4|-1|80.00
D01|02030101050000|13|3|-10|23.08
D01|02030102010100|1|3|2|300.00
D01|02030102010200|2|4|2|200.00
D01|02030102010300|3|7|4|233.33
D01|02030102020000|1|3|2|300.00
D01|02030103000000|11|-1|-12|-9.09
D01|02030104000000|1|2|1|200.00
D01|02030105000000|10|-3|-13|-30.00
D01|02030106000000|1|3|2|300.00
D01|02030107000000|9|-6|-15|-66.67
D01|02030108000000|1|4|3|400.00
D01|02030109000000|10|-2|-12|-20.00
