H01|031201|2000000011|2021-02-28|LBASRJK|102|0|
D01|1401010000|561785927454
D01|1402010000|0
D01|1403010000|682744530000
D01|1404010000|1318689146699
D01|1420010000|0
D01|1405010000|0
D01|1406010000|14711745380000
D01|1407010000|4088
D01|1408010000|0
D01|1409010000|0
D01|1410010000|461799821032
D01|1411010000|0
D01|1412010000|0
D01|1421010000|0
D01|1413010000|0
D01|1414010000|0
D01|1415010000|0
D01|1416010000|0
D01|1417010000|0
D01|1418010000|0
D01|1419010000|868380670000
D01|1400010000|18605145479273
D01|1401020000|0
D01|1402020000|0
D01|1403020000|0
D01|1404020000|0
D01|1405020000|0
D01|1406020000|0
D01|1400020000|0
D01|1400000000|18605145479273
