H01|031201|2000000011|2021-02-28|LBASRJK|200|0|
D01|4401000000|4165093231721|5090318201897|0|9255411433618
D01|4402000000|196143240000||0|196143240000
D01|4403000000|-16284930000||0|-16284930000
D01|4400000000|3952665061721|5090318201897||9042983263618
D01|4500000000|1504939780040|1504939780040|320652187763|3330531747843
D01|4600000000|553180980000||-320652187763|232528792237
D01|4900000000|727274740000||0|727274740000
D01|4000000000|6738060561761|6595257981937||13333318543698
D01|5401010000|1991151620000||0|1991151620000
D01|5401020000||3357021470000|0|3357021470000
D01|5401030000|132732980000||0|132732980000
D01|5401040000|-268392840000||0|-268392840000
D01|5401050000|7746070000||0|7746070000
D01|5401060000|0||0|0
D01|5401000000|1597771870000|3357021470000|0|4954793340000
D01|5402010000|479203730000||0|479203730000
D01|5402020000|450457020000||0|450457020000
D01|5402030000|570447340000||0|570447340000
D01|5402990000|124332840000|0|0|124332840000
D01|5402000000|1624440930000|0||1624440930000
D01|5400000000|3222212800000|3357021470000||6579234270000
D01|5501000000|40779640000||0|40779640000
D01|5502010000|475631470000|0|0|475631470000
D01|5502020000|27706680000|0|0|27706680000
D01|5502030000|374650020000|0|0|374650020000
D01|5503000000||574825010433|0|574825010433
D01|5504000000||492060575636|0|492060575636
D01|5505000000|-390931340000|-105910120000|-27520060000|-524361520000
D01|5500000000|527836470000|960975466069||1461291876069
D01|5000000000|3750049270000|4317996936069||8040526146069
D01|3403050000||2277261045868|0|2277261045868
D01|3403010000|2988011291761|||2988011291761
D01|5600000000|193367350000||27520060000|220887410000
D01|3403020000|2794643941761|||2767123881761
D01|3403030000|-2138979944470||0|-2138979944470
D01|3403040000|655663997291|||628143937291
