H01|031403|2000002657|2022-12-31|REPMVU|100402|0|
D01|10040201000000|69|69|0
D01|10040201010000|188|188|0
D01|10040201010100|12|12|0
D01|10040201010200|12|12|0
D01|10040201010300|12|12|0
D01|10040201010400|12|12|0
D01|10040201010500|12|12|0
D01|10040201010600|64|64|0
D01|10040201010601|32|32|0
D01|10040201010602|32|32|0
D01|10040201010700|32|32|0
D01|10040201010800|32|32|0
D01|10040201020000|119|119|0
D01|10040201020100|21|21|0
D01|10040201020200|21|21|0
D01|10040201020300|21|21|0
D01|10040201020400|21|21|0
D01|10040201020500|21|21|0
D01|10040201020600|4|4|0
D01|10040201020601|2|2|0
D01|10040201020602|2|2|0
D01|10040201020700|2|2|0
D01|10040201020800|2|2|0
D01|10040201020900|2|2|0
D01|10040201021000|2|2|0
D01|10040201021100|2|2|0
D01|10040202000000|2|2|0
D01|10040202010000|18|18|0
D01|10040202010100|3|3|0
D01|10040202010200|3|3|0
D01|10040202010300|3|3|0
D01|10040202010400|3|3|0
D01|10040202010500|3|3|0
D01|10040202010600|3|3|0
D01|10040202020000|16|16|0
D01|10040202020100|4|4|0
D01|10040202020200|4|4|0
D01|10040202020300|4|4|0
D01|10040202020400|4|4|0
D01|10040203000000|12|48|36
D01|10040203010000|12|12|0
D01|10040203010100|4|4|0
D01|10040203010200|4|4|0
D01|10040203010300|4|4|0
D01|10040203020000|0|-36|-36
D01|10040203020100|0|-9|-9
D01|10040203020200|0|-9|-9
D01|10040203020300|0|-9|-9
D01|10040203020400|0|-9|-9
D01|10040204000000|0|-9|-9
D01|10040205000000|83|110|27
D01|10040206000000|2|3|1
D01|10040207000000|85|113|28
