H01|031403|2000002657|2022-12-31|REPMVU|010402|0|
D01|01040201000000|1862465|1862465|0
D01|01040202000000|1155|1155|0
D01|01040202010000|231|231|0
D01|01040202020000|231|231|0
D01|01040202030000|231|231|0
D01|01040202040000|231|231|0
D01|01040202050000|231|231|0
D01|01040203000000|231|231|0
D01|01040204000000|231|231|0
D01|01040205000000|16616160|16616160|0
D01|01040206000000|231323|231323|0
D01|01040207000000|11881|11881|0
D01|01040208000000|25|25|0
D01|01040209000000|122124|122125|1
D01|01040209010000|2|3|1
D01|01040209020000|122122|122122|0
D01|01040210000000|23.56|23.56|0.00
D01|01040211000000|23.56|23.56|0.00
D01|01040212010000|56.76|56.76|0.00
D01|01040212020000|56.76|56.76|0.00
D01|01040212030000|56.76|56.76|0.00
D01|01040213010000|34.56|34.56|0.00
D01|01040213020000|34.56|34.56|0.00
D01|01040214000000|3|3|0
