H01|031206|2000000061|2021-06-30|REREASS|0101|0|
D01|01010100000000|873|873|0|100.00
D01|01010101000000|675|675|0|100.00
D01|01010101010000|257|257|0|100.00
D01|01010101020000|15|15|0|100.00
D01|01010101030000|19|19|0|100.00
D01|01010101040000|10|10|0|100.00
D01|01010101050000|22|22|0|100.00
D01|01010101060000|22|22|0|100.00
D01|01010101070000|22|22|0|100.00
D01|01010101080000|22|22|0|100.00
D01|01010101090000|22|22|0|100.00
D01|01010101100000|22|22|0|100.00
D01|01010101110000|22|22|0|100.00
D01|01010101120000|22|22|0|100.00
D01|01010101130000|22|22|0|100.00
D01|01010101140000|22|22|0|100.00
D01|01010101150000|22|22|0|100.00
D01|01010101160000|22|22|0|100.00
D01|01010101170000|22|22|0|100.00
D01|01010101180000|22|22|0|100.00
D01|01010101190000|22|22|0|100.00
D01|01010101200000|22|22|0|100.00
D01|01010101210000|22|22|0|100.00
D01|01010102000000|198|198|0|100.00
D01|01010102010000|22|22|0|100.00
D01|01010102020000|22|22|0|100.00
D01|01010102030000|22|22|0|100.00
D01|01010102040000|22|22|0|100.00
D01|01010102050000|22|22|0|100.00
D01|01010102060000|22|22|0|100.00
D01|01010102070000|22|22|0|100.00
D01|01010102080000|22|22|0|100.00
D01|01010102090000|22|22|0|100.00
D01|01010200000000|873|873|0|100.00
D01|01010201000000|50|50|0|100.00
D01|01010201010000|11|11|0|100.00
D01|01010201020000|33|33|0|100.00
D01|01010201030000|6|6|0|100.00
D01|01010201030100|11|11|0|100.00
D01|01010201030200|-5|-5|0|100.00
D01|01010202000000|-21|-21|0|100.00
D01|01010203000000|844|844|0|100.00
D01|01010203010000|211|211|0|100.00
D01|01010203020000|211|211|0|100.00
D01|01010203030000|211|211|0|100.00
D01|01010203040000|211|211|0|100.00
