H01|031205|2000000051|2020-12-31|LBASRUS|111|2|TEST-02-LBASRUS-4Net
D01|2501010000|1|4|5|10
D01|2501020000|2|4|3|9
D01|2501030000|50.00|100.00|166.67|111.11
D01|2501050000|1|||1
D01|2501060000|3|||3
D01|2501070000|2|||2
D01|2501080000|20.00|||20.00
D01|2501100000|1|2|3|6
D01|2501110000|4|2|2|8
D01|2501120000|25.00|100.00|150.00|75.00
D01|2501140000|1|||1
D01|2501150000|2|||2
D01|2501160000|50.00|||50.00
D01|2502000099|2|2|2|6
D01|2502010000|5|3|3|11
D01|2502020000|-3|-1|-1|-5
D01|2502030000|-60.00|-33.33|-33.33|-45.45
D01|2502050000|1|3|4|8
D01|2502060000|2|3|4|9
D01|2502070000|2|0|2|4
D01|2502080000|60.00|100.00|80.00|80.95
D01|2502100000|1|||1
D01|2502110000|2|||2
D01|2502120000|0|0|0|0
