H01|031205|2000000051|2020-12-31|LBASRUS|216|2|TEST-02-LBASRUS-4Net
D01|2161010100|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010101|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010102|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010103|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010104|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010105|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010106|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010107|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010108|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010109|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010110|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010111|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010112|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010113|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010114|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010115|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010116|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010117|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
