H01|031303|2000004778|2022-12-31|RBDPPKS|1202|1|
D01|1202010101|443|443|443|443
D01|1202010102|443|443|443|443
D01|1202010103|443|443|443|443
D01|1202010104|443|443|443|443
D01|1202010105|443|443|443|443
D01|1202010200|2215|2215|2215|2215
D01|1202010300|34|34|34|34
D01|1202010400|985625|985625|985625|985625
D01|1202010401|4434|4434|4434|4434
D01|1202010402|0|0|0|0
D01|1202010403|976757|976757|976757|976757
D01|1202010404|4434|4434|4434|4434
D01|1202010500|0|0|0|0
D01|1202010600|976757|976757|976757|976757
D01|1202020000|1964631|1964631|1964631|1964631
D01|1202030100|-3223|-3223|-3223|-3223
D01|1202030200|-3223|-3223|-3223|-3223
D01|1202030300|-3223|-3223|-3223|-3223
D01|1202030400|-3223|-3223|-3223|-3223
D01|1202030500|-3223|-3223|-3223|-3223
D01|1202030600|-3223|-3223|-3223|-3223
D01|1202040000|-19338|-19338|-19338|-19338
D01|1202050000|1983969|1983969|1983969|1983969
D01|1202060000|344|344|344|344
D01|1202070000|1984313|1984313|1984313|1984313
