H01|031303|2000004778|2022-12-31|RBDPPKS|0301|1|
D01|0301010000|43223|43223|100.00
D01|0301020000|43223|43223|100.00
D01|0301030000|43223|43223|100.00
D01|0301040100|34|45544|133952.94
D01|0301040200|34|45544|133952.94
D01|0301040300|34|45544|133952.94
D01|0301040400|34|45544|133952.94
D01|0301050000|34|45544|133952.94
D01|0301060000|34|45544|133952.94
D01|0301070000|34|45544|133952.94
D01|0301080000|34|45544|133952.94
D01|0301090000|34.57|56.89|164.56
D01|0301100000|34.57|56.89|164.56
D01|0301110000|34.57|56.89|164.56
D01|0301120000|34.57|56.89|164.56
D01|0301130000|34.57|56.89|164.56
D01|0301140000|34.57|56.89|164.56
