H01|031402|291080|2021-12-31|RBPPS|100502|1|
D01|10050201000000|119691|11667|23358|7998
D01|10050201010000|103329|10302|13029|1029
D01|10050201010100|34443|3434|4343|343
D01|10050201010200|34443|3434|4343|343
D01|10050201010300|34443|3434|4343|343
D01|10050201020000|16362|1365|10329|6969
D01|10050201020100|5454|455|3443|2323
D01|10050201020200|5454|455|3443|2323
D01|10050201020300|5454|455|3443|2323
D01|10050202000000|5454|455|3443|2323
D01|10050203000000|1090|10908|46464|4646
D01|10050203010000|545|5454|23232|2323
D01|10050203020000|545|5454|23232|2323
D01|10050204000000|466426|466426|466426|466426
D01|10050204010000|233213|233213|233213|233213
D01|10050204020000|233213|233213|233213|233213
D01|10050205000000|10868|68686|8686|8686
D01|10050205010000|5434|34343|4343|4343
D01|10050205020000|5434|34343|4343|4343
D01|10050206000000|0|0|0|0
D01|10050206010000|0|0|0|0
D01|10050206020000|0|0|0|0
D01|10050206030000|0|0|0|0
D01|10050207000000|603529|558142|548377|490079
