H01|031401|251030|2021-12-31|REPPK|100501|0|
D01|10050101000000|1066665|193938|-872727
D01|10050101010000|969696|96969|-872727
D01|10050101010100|323232|32323|-290909
D01|10050101010200|323232|32323|-290909
D01|10050101010300|323232|32323|-290909
D01|10050101020000|96969|96969|0
D01|10050101020100|32323|32323|0
D01|10050101020200|32323|32323|0
D01|10050101020300|32323|32323|0
D01|10050102000000|32323|32323|0
D01|10050103000000|32323|32323|0
D01|10050104000000|6464|46646|40182
D01|10050104010000|3232|23323|20091
D01|10050104020000|3232|23323|20091
D01|10050105000000|2262624|226324|-2036300
D01|10050105010000|323232|32332|-290900
D01|10050105020000|323232|32332|-290900
D01|10050105030000|323232|32332|-290900
D01|10050105040000|323232|32332|-290900
D01|10050105050000|323232|32332|-290900
D01|10050105060000|323232|32332|-290900
D01|10050105070000|323232|32332|-290900
D01|10050106000000|96969|9699|-87270
D01|10050106010000|32323|3233|-29090
D01|10050106020000|32323|3233|-29090
D01|10050106030000|32323|3233|-29090
D01|10050107000000|3497368|541253|-2956115
