H01|031401|251030|2021-12-31|REPPK|100401|0|
D01|10040101000000|-3623323|-2532564|1090759
D01|10040101010000|256553|255552|-1001
D01|10040101010100|23323|23232|-91
D01|10040101010200|23323|23232|-91
D01|10040101010300|23323|23232|-91
D01|10040101010400|23323|23232|-91
D01|10040101010500|23323|23232|-91
D01|10040101010600|23323|23232|-91
D01|10040101010700|23323|23232|-91
D01|10040101010800|23323|23232|-91
D01|10040101010900|23323|23232|-91
D01|10040101011000|23323|23232|-91
D01|10040101011100|23323|23232|-91
D01|10040101020000|3879876|2788116|-1091760
D01|10040101020100|323323|232343|-90980
D01|10040101020200|323323|232343|-90980
D01|10040101020300|323323|232343|-90980
D01|10040101020400|323323|232343|-90980
D01|10040101020500|323323|232343|-90980
D01|10040101020600|323323|232343|-90980
D01|10040101020700|323323|232343|-90980
D01|10040101020800|323323|232343|-90980
D01|10040101020900|323323|232343|-90980
D01|10040101021000|323323|232343|-90980
D01|10040101021100|323323|232343|-90980
D01|10040101021200|323323|232343|-90980
D01|10040102000000|-1347678|98988|1446666
D01|10040102010000|26058|272724|246666
D01|10040102010100|4343|45454|41111
D01|10040102010200|4343|45454|41111
D01|10040102010300|4343|45454|41111
D01|10040102010400|4343|45454|41111
D01|10040102010500|4343|45454|41111
D01|10040102010600|4343|45454|41111
D01|10040102020000|1373736|173736|-1200000
D01|10040102020100|343434|43434|-300000
D01|10040102020200|343434|43434|-300000
D01|10040102020300|343434|43434|-300000
D01|10040102020400|343434|43434|-300000
D01|10040103000000|-70707|89293|160000
D01|10040103010000|1303029|103029|-1200000
D01|10040103010100|434343|34343|-400000
D01|10040103010200|434343|34343|-400000
D01|10040103010300|434343|34343|-400000
D01|10040103020000|1373736|13736|-1360000
D01|10040103020100|343434|3434|-340000
D01|10040103020200|343434|3434|-340000
D01|10040103020300|343434|3434|-340000
D01|10040103020400|343434|3434|-340000
D01|10040104000000|343434|3434|-340000
D01|10040105000000|-4698274|-2340849|2357425
D01|10040106000000|43434|343|-43091
D01|10040107000000|-4654840|-2340506|2314334
