H01|031401|251030|2021-12-31|RBPPK|100401|0|
D01|10040101000000|-32464|-32464|-32464|-32464
D01|10040101010000|354332|354332|354332|354332
D01|10040101010100|32212|32212|32212|32212
D01|10040101010200|32212|32212|32212|32212
D01|10040101010300|32212|32212|32212|32212
D01|10040101010400|32212|32212|32212|32212
D01|10040101010500|32212|32212|32212|32212
D01|10040101010600|32212|32212|32212|32212
D01|10040101010700|32212|32212|32212|32212
D01|10040101010800|32212|32212|32212|32212
D01|10040101010900|32212|32212|32212|32212
D01|10040101011000|32212|32212|32212|32212
D01|10040101011100|32212|32212|32212|32212
D01|10040101020000|386796|386796|386796|386796
D01|10040101020100|32233|32233|32233|32233
D01|10040101020200|32233|32233|32233|32233
D01|10040101020300|32233|32233|32233|32233
D01|10040101020400|32233|32233|32233|32233
D01|10040101020500|32233|32233|32233|32233
D01|10040101020600|32233|32233|32233|32233
D01|10040101020700|32233|32233|32233|32233
D01|10040101020800|32233|32233|32233|32233
D01|10040101020900|32233|32233|32233|32233
D01|10040101021000|32233|32233|32233|32233
D01|10040101021100|32233|32233|32233|32233
D01|10040101021200|32233|32233|32233|32233
D01|10040102000000|3398|3398|3398|3398
D01|10040102010000|12726|12726|12726|12726
D01|10040102010100|2121|2121|2121|2121
D01|10040102010200|2121|2121|2121|2121
D01|10040102010300|2121|2121|2121|2121
D01|10040102010400|2121|2121|2121|2121
D01|10040102010500|2121|2121|2121|2121
D01|10040102010600|2121|2121|2121|2121
D01|10040102020000|9328|9328|9328|9328
D01|10040102020100|2332|2332|2332|2332
D01|10040102020200|2332|2332|2332|2332
D01|10040102020300|2332|2332|2332|2332
D01|10040102020400|2332|2332|2332|2332
D01|10040103000000|-928626|-928626|-928626|-928626
D01|10040103010000|666|666|666|666
D01|10040103010100|222|222|222|222
D01|10040103010200|222|222|222|222
D01|10040103010300|222|222|222|222
D01|10040103020000|929292|929292|929292|929292
D01|10040103020100|232323|232323|232323|232323
D01|10040103020200|232323|232323|232323|232323
D01|10040103020300|232323|232323|232323|232323
D01|10040103020400|232323|232323|232323|232323
D01|10040104000000|232323|232323|232323|232323
D01|10040105000000|-725369|-725369|-725369|-725369
D01|10040106000000|2112|212|12|121
D01|10040107000000|-723257|-725157|-725357|-725248
