H01|031205|2000000051|2021-06-30|REASRUS|0303|0|
D01|03030100000000|10|11|110.00
D01|03030200000000|8|10|125.00
D01|03030300000000|18|21|116.67
D01|03030400000000|6|7|116.67
D01|03030401000000|10|12|120.00
D01|03030401010000|5|6|120.00
D01|03030401020000|5|6|120.00
D01|03030402000000|4|5|125.00
D01|03030402010000|1|1|100.00
D01|03030402020000|1|1|100.00
D01|03030402030000|1|1|100.00
D01|03030402040000|1|2|200.00
D01|03030500000000|2|3|150.00
D01|03030501000000|6|8|133.33
D01|03030501010000|2|3|150.00
D01|03030501020000|2|2|100.00
D01|03030501030000|2|3|150.00
D01|03030502000000|4|5|125.00
D01|03030502010000|1|1|100.00
D01|03030502020000|1|1|100.00
D01|03030502030000|1|1|100.00
D01|03030502040000|1|2|200.00
