H01|031403|2000002657|2021-12-31|REPMVK|100501|0|
D01|10050101000000|1305|1305|0
D01|10050101010000|636|636|0
D01|10050101010100|212|212|0
D01|10050101010200|212|212|0
D01|10050101010300|212|212|0
D01|10050101020000|669|669|0
D01|10050101020100|223|223|0
D01|10050101020200|223|223|0
D01|10050101020300|223|223|0
D01|10050102000000|223|223|0
D01|10050103000000|223|223|0
D01|10050104000000|-44|-44|0
D01|10050104010000|-22|-22|0
D01|10050104020000|-22|-22|0
D01|10050105000000|222|222|0
D01|10050105010000|111|111|0
D01|10050105020000|111|111|0
D01|10050106000000|77|77|0
D01|10050106010000|11|11|0
D01|10050106020000|11|11|0
D01|10050106030000|11|11|0
D01|10050106040000|11|11|0
D01|10050106050000|11|11|0
D01|10050106060000|11|11|0
D01|10050106070000|11|11|0
D01|10050107000000|44|44|0
D01|10050107010000|11|11|0
D01|10050107020000|11|11|0
D01|10050107030000|11|11|0
D01|10050107040000|11|11|0
D01|10050108000000|2050|2050|0
