H01|031203|2000000031|2021-08-31|LBREASK|300|1|
D01|1501010000|1646412182758|990978363890
D01|1501020101|5757570303311|5284086189359
D01|1501020102|-998662373835|209721193190
D01|1501020103|1429870975387|1207131692608
D01|1501020104|0|0
D01|1501020105|0|0
D01|1501020199|-88531333553|188740891240
D01|1501020100|6100247571310|6889679966397
D01|1501020201|2935755176944|1777524547277
D01|1501020202|1506109114029|4055055327235
D01|1501020203|239323374438|304605589961
D01|1501020204|552843885816|507209650058
D01|1501020299|574740329569|296315755841
D01|1501020200|5808771880796|6940710870372
D01|1501020000|291475690514|-51030903975
D01|1501030101|125246264548|32904767967
D01|1501030102|10973633825721|7481090697362
D01|1501030103|0|0
D01|1501030199|0|0
D01|1501030100|11098880090269|7513995465329
D01|1501030201|11787480444144|7783519997260
D01|1501030202|37721039010|31842675000
D01|1501030299|-237348325282|-1038901438324
D01|1501030200|11587853157872|6776461233936
D01|1501030000|-488973067603|737534231393
D01|1501040101|0|0
D01|1501040102|1|0
D01|1501040199|0|0
D01|1501040100|1|0
D01|1501040201|54010679700|31069508550
D01|1501040202|0|0
D01|1501040299|0|0
D01|1501040200|54010679700|31069508550
D01|1501040000|-54010679699|-31069508550
D01|1501000000|1394904125970|1646412182758
