H01|031401|251030|2021-12-31|RBPPU|040501|1|
D01|04050101010000|12323|2323|4343|122133
D01|04050101020000|12323|2323|4343|122133
D01|04050101030000|12323|2323|4343|122133
D01|04050101040000|12323|2323|4343|122133
D01|04050101050000|12323|2323|4343|122133
D01|04050101060000|12323|2323|4343|122133
D01|04050101070000|12323|2323|4343|122133
D01|04050101080000|12323|2323|4343|122133
D01|04050101090000|12323|2323|4343|122133
D01|04050101100000|12323|2323|4343|122133
D01|04050101110000|12323|2323|4343|122133
D01|04050101120000|12323|2323|4343|122133
D01|04050101130000|12323|2323|4343|122133
D01|04050101140000|12323|2323|4343|122133
D01|04050101150000|12323|2323|4343|122133
D01|04050101160000|12323|2323|4343|122133
D01|04050101170000|12323|2323|4343|122133
D01|04050101180000|12323|2323|4343|92133
D01|04050101190000|12323|2323|4343|92133
D01|04050101200000|12323|2323|4343|92133
D01|04050101210000|12323|2323|4343|92133
D01|04050101220000|12323|2323|4343|92133
D01|04050101230000|12323|2323|4343|92133
D01|04050101240000|12323|2323|4343|92133
D01|04050101250000|12323|2323|4343|92033
D01|04050101260000|12323|2323|4343|92033
D01|04050101270000|12323|2323|4387|92033
D01|04050101280000|12323|2323|4593|92033
D01|04050101290000|12323|2323|4943|92012
D01|04050101300000|12323|2323|14343|92000
D01|04050101310000|12323|2323|14343|90133
D01|04050101320000|12343|1923|14343|98133
D01|04050101330000|12492|1363|14343|98133
D01|04050101340000|14323|1323|14343|98133
D01|04050101350000|34323|1323|14343|98133
D01|04050101360000|455494|77945|212899|3756001
D01|04050102010000|143432|5545|-6000|-5232
D01|04050102020000|143432|5545|6929|6229
D01|04050102030000|143432|5545|6929|6229
D01|04050102040000|143432|5545|6929|6229
D01|04050102050000|143432|5545|6929|6229
D01|04050102060000|143432|5545|6929|6229
D01|04050102070000|143432|5545|6929|6229
D01|04050102080000|143432|6545|6929|6229
D01|04050102090000|143432|6545|6929|6229
D01|04050102100000|143432|6545|6929|6229
D01|04050102110000|143432|6545|6929|6229
D01|04050102120000|143432|6545|6929|6229
D01|04050102130000|143432|6545|6929|6229
D01|04050102140000|143432|6545|6929|6229
D01|04050102150000|143432|6545|6929|6229
D01|04050102160000|143432|6545|6929|6229
D01|04050102170000|143432|6545|6929|6229
D01|04050102180000|143432|6545|6929|6229
D01|04050102190000|143432|6545|6929|6229
D01|04050102200000|143432|6545|6929|6229
D01|04050102210000|143432|6545|6929|6229
D01|04050102220000|143432|6545|6929|6229
D01|04050102230000|143432|6545|6929|6229
D01|04050102240000|143432|6545|6929|6229
D01|04050102250000|143432|6545|6929|6229
D01|04050102260000|143432|6545|7929|6229
D01|04050102270000|146432|6545|7929|6229
D01|04050102280000|179432|6545|7929|6229
D01|04050102290000|243432|6545|7929|6229
D01|04050102300000|243432|5545|7929|6229
D01|04050102310000|243432|5545|7929|5229
D01|04050102320000|243432|5545|7929|5229
D01|04050102330000|243432|5545|7929|5229
D01|04050102340000|243433|5845|7929|5232
D01|04050102350000|243399|5929|7434|5649
D01|04050102360000|5759088|216759|239091|201977
