H01|031202|2000000021|2021-12-31|RBASRUK|1304|2|TEST-02-RBASRUK-4Net
D01|4101010000|12000|21000|222333|22233
D01|4101020000|2333|3333|333|1222
D01|4101000000|14333|24333|222666|23455
D01|4102000000|223|333|444|222
D01|4100000000|14110|24000|222222|23233
D01|4201000000|12000|21000|222333|22233
D01|4202000000|2333|3333|333|1222
D01|4200000000|9667|17667|222000|21011
D01|4300000000|4443|6333|222|2222
D01|4401000000|12000|21000|222333|22233
D01|4402000000|2333|3333|333|1222
D01|4403000000|0|4|0|0
D01|4400000000|14333|24337|222666|23455
D01|4500000000|18776|30670|222888|25677
D01|4600000000|2233|444|5555|333
D01|4000000000|21009|31114|228443|26010
D01|5401010000|12000|21000|222333|22233
D01|5401020000|2333|3333|333|1222
D01|5401030000|0|4|0|0
D01|5401000000|9667|17671|222000|21011
D01|5402000000|445|555|666|444
D01|5400000000|10112|18226|222666|21455
D01|5500000000|10897|12888|5777|4555
D01|5600000000|33|44|55|33
D01|5701000000|22|22|33|44
D01|5702010000|12000|21000|222333|22233
D01|5702020000|2333|3333|333|1222
D01|5702030000|-7334|-14334|-221667|-19789
D01|5703000000|-17001|-32001|-443667|-40800
D01|5704000000|-26668|-49668|-665667|-61811
D01|5700000000|-36648|-71648|-1108302|-98901
D01|5801000000|47578|84580|1114134|103489
D01|5802000000|3|4|5|22
D01|5803000000|47581|84584|1114139|103511
D01|5804000000|112|222|333|444
D01|5805000000|47469|84362|1113806|103067
D01|5806000000|555|55|66|66
D01|5800000000|48024|84417|1113872|103133
