H01|031403|2000002657|2022-12-31|RBPMVU|100302|1|
D01|10030201010000000000|90|90|90|90
D01|10030201010100000000|60|60|60|60
D01|10030201010101000000|12|12|12|12
D01|10030201010102000000|12|12|12|12
D01|10030201010103000000|12|12|12|12
D01|10030201010104000000|12|12|12|12
D01|10030201010105000000|12|12|12|12
D01|10030201010200000000|12|12|12|12
D01|10030201010300000000|12|12|12|12
D01|10030201010400000000|4|4|4|4
D01|10030201010401000000|2|2|2|2
D01|10030201010402000000|2|2|2|2
D01|10030201010500000000|2|2|2|2
D01|10030201020000000000|9|9|9|9
D01|10030201020100000000|3|3|3|3
D01|10030201020200000000|3|3|3|3
D01|10030201020300000000|3|3|3|3
D01|10030201030000000000|3|3|3|3
D01|10030201040000000000|6|6|6|6
D01|10030201040100000000|3|3|3|3
D01|10030201040200000000|3|3|3|3
D01|10030201050000000000|108|108|108|108
D01|10030202010000000000|38|38|38|38
D01|10030202010100000000|8|8|8|8
D01|10030202010101000000|4|4|4|4
D01|10030202010102000000|4|4|4|4
D01|10030202010200000000|4|4|4|4
D01|10030202010300000000|4|4|4|4
D01|10030202010400000000|3|3|3|3
D01|10030202010401000000|1|1|1|1
D01|10030202010402000000|1|1|1|1
D01|10030202010403000000|1|1|1|1
D01|10030202010500000000|1|1|1|1
D01|10030202010600000000|6|6|6|6
D01|10030202010601000000|3|3|3|3
D01|10030202010602000000|3|3|3|3
D01|10030202010700000000|3|3|3|3
D01|10030202010800000000|3|3|3|3
D01|10030202010900000000|3|3|3|3
D01|10030202011000000000|3|3|3|3
D01|10030202020000000000|3|3|3|3
D01|10030202030000000000|41|41|41|41
D01|10030203000000000000|67|67|67|67
D01|10030204010000000000|2|2|2|2
D01|10030204020000000000|2|2|2|2
D01|10030205000000000000|67|67|67|67
D01|10030206000000000000|15|15|15|15
D01|10030206010000000000|3|3|3|3
D01|10030206020000000000|3|3|3|3
D01|10030206030000000000|3|3|3|3
D01|10030206040000000000|3|3|3|3
D01|10030206050000000000|3|3|3|3
D01|10030207000000000000|82|82|82|82
