H01|031202|2000000021|2021-08-31|LBASRUK|113|1|
D01|2503000001|690546873546|130883114797|0|821429988343
D01|2503000002|37723348645|71789290604|0|109512639249
D01|2503000003|16867329634|13710065190|0|30577394824
D01|2503000004|75108995282|30273714284|0|105382709566
D01|2503000005|288720084491|43586245160|0|332306329651
D01|2503000006|0|0|0|0
D01|2503000007|2442162241340|286697350348|0|2728859591688
D01|2503000008|0|0|0|0
D01|2503000009|126746209235|25682103790|0|152428313025
D01|2503000010|0|0|0|0
D01|2503000011|0|0|0|0
D01|2503000012|0|0|0|0
D01|2503000013|0|0|0|0
D01|2503000014|9326446365|31065405178|0|40391851543
D01|2503000015|93298678110|168130203657|0|261428881767
D01|2503000016|0|0|0|0
D01|2503000000|3780500206648|801817493008|0|4582317699656
