H01|031202|2000000021|2021-08-31|LBASRUK|111|3|
D01|2501010000|7371110156|0|7371110156
D01|2501020000|167660700017|0|167660700017
D01|2501030000|0|0|0
D01|2501040000|3104458162|0|3104458162
D01|2501050000|0|0|0
D01|2501060000|0|0|0
D01|2501070000|0|0|0
D01|2501080000|0|0|0
D01|2501090000|120351330996|0|120351330996
D01|2501100000|0|0|0
D01|2501110000|0|0|0
D01|2501120000|0|0|0
D01|2501130000|0|0|0
D01|2501140000|0|0|0
D01|2501150000|279323214458|0|279323214458
D01|2501160000|0|0|0
D01|2501000000|577810813789|0|577810813789
D01|2502010000|705417801522|0|705417801522
D01|2502020000|190618375514|0|190618375514
D01|2502030000|8539290850|0|8539290850
D01|2502040000|120965512106|0|120965512106
D01|2502050000|148178498400|0|148178498400
D01|2502060000|0|0|0
D01|2502070000|374609401031|0|374609401031
D01|2502080000|0|0|0
D01|2502090000|104575387061|0|104575387061
D01|2502100000|0|0|0
D01|2502110000|0|0|0
D01|2502120000|0|0|0
D01|2502130000|0|0|0
D01|2502140000|112618274944|0|112618274944
D01|2502150000|289120058980|0|289120058980
D01|2502160000|0|0|0
D01|2502000000|2054642600408|0|2054642600408
