H01|031202|2000000021|2021-08-31|LBASRUK|102|3|
D01|1401010000|96067500000
D01|1402010000|0
D01|1403010000|16989430200
D01|1404010000|130161142173
D01|1420010000|0
D01|1405010000|0
D01|1406010000|0
D01|1407010000|0
D01|1408010000|0
D01|1409010000|0
D01|1410010000|91430575889
D01|1411010000|0
D01|1412010000|0
D01|1421010000|0
D01|1413010000|0
D01|1414010000|196360240666
D01|1415010000|0
D01|1416010000|0
D01|1417010000|0
D01|1418010000|0
D01|1419010000|0
D01|1400010000|531008888928
D01|1401020000|0
D01|1402020000|0
D01|1403020000|0
D01|1404020000|0
D01|1405020000|0
D01|1406020000|0
D01|1400020000|0
D01|1400000000|531008888928
