H01|031205|2000000051|2021-03-31|LBASRUS|229|3|
D01|2290060100|123123|123123|123123|369369
D01|2290060101|123123|123123|123123|369369
D01|2290060102|123123|123123|123123|369369
D01|2290060103|123123|123123|123123|369369
D01|2290060104|123123|123123|123123|369369
D01|2290060105|123123|123123|123123|369369
D01|2290060106|123123|123123|123123|369369
D01|2290060107|123123|123123|123123|369369
D01|2290060108|123123|123123|123123|369369
D01|2290060109|123123|123123|123123|369369
D01|2290060110|123123|123123|123123|369369
D01|2290060111|123123|123123|123123|369369
D01|2290060112|123123|123123|123123|369369
D01|2290060113|123123|123123|123123|369369
D01|2290060114|123123|123123|123123|369369
D01|2290060115|123123|123123|123123|369369
D01|2290060116|1969968|1969968|1969968|5909904
