H01|031201|2000000011|2025-12-31|RBASRJUS|1209|1|
D01|12090100000000|10|11|12|13
D01|12090200000000|8|8|8|8
D01|12090300000000|18|19|20|21
D01|12090400000000|6|6|6|6
D01|12090401000000|10|10|10|10
D01|12090401010000|5|5|5|5
D01|12090401020000|5|5|5|5
D01|12090402000000|4|4|4|4
D01|12090402010000|1|1|1|1
D01|12090402020000|1|1|1|1
D01|12090402030000|1|1|1|1
D01|12090402040000|1|1|1|1
D01|12090500000000|2|2|2|2
D01|12090501000000|6|6|6|6
D01|12090501010000|2|2|2|2
D01|12090501020000|2|2|2|2
D01|12090501030000|2|2|2|2
D01|12090502000000|4|4|4|4
D01|12090502010000|1|1|1|1
D01|12090502020000|1|1|1|1
D01|12090502030000|1|1|1|1
D01|12090502040000|1|1|1|1
