H01|031406|2200000099|2023-01-31|LBPPIS|1300|0|
D01|13000100000000|0|0|0
D01|13000101000000|15|15|30
D01|13000101010000|7|7|14
D01|13000101010100|1|1|2
D01|13000101010200|1|1|2
D01|13000101010300|1|1|2
D01|13000101010400|1|1|2
D01|13000101010500|1|1|2
D01|13000101010600|1|1|2
D01|13000101010700|1|1|2
D01|13000101020000|2|2|4
D01|13000101020100|1|1|2
D01|13000101020200|1|1|2
D01|13000101020300|0|0|0
D01|13000101030000|1|1|2
D01|13000101040000|1|1|2
D01|13000101050000|1|1|2
D01|13000101060000|2|2|4
D01|13000101060100|1|1|2
D01|13000101060200|1|1|2
D01|13000101060300|0|0|0
D01|13000101070000|1|1|2
D01|13000102000000|15|15|30
D01|13000102010000|5|5|10
D01|13000102010100|1|1|2
D01|13000102010200|1|1|2
D01|13000102010300|1|1|2
D01|13000102010400|1|1|2
D01|13000102010500|0|0|0
D01|13000102010600|0|0|0
D01|13000102010700|1|1|2
D01|13000102020000|3|3|6
D01|13000102020100|1|1|2
D01|13000102020200|1|1|2
D01|13000102020300|1|1|2
D01|13000102030000|1|1|2
D01|13000102040000|1|1|2
D01|13000102050000|0|0|0
D01|13000102060000|3|3|6
D01|13000102060100|1|1|2
D01|13000102060200|1|1|2
D01|13000102060300|1|1|2
D01|13000102070000|1|1|2
D01|13000102080000|0|0|0
D01|13000102090000|0|0|0
D01|13000102100000|1|1|2
D01|13000200000000|6|6|12
D01|13000201000000|7|7|14
D01|13000201010000|2|2|4
D01|13000201020000|0|0|0
D01|13000201030000|1|1|2
D01|13000201040000|1|1|2
D01|13000201050000|1|1|2
D01|13000201060000|1|1|2
D01|13000201070000|1|1|2
D01|13000202000000|1|1|2
D01|13000202010000|0|0|0
D01|13000202020000|0|0|0
D01|13000202030000|1|1|2
D01|13000202040000|0|0|0
D01|13000202050000|0|0|0
D01|13000300000000|-2|-2|-4
D01|13000301000000|3|3|6
D01|13000301010000|1|1|2
D01|13000301020000|1|1|2
D01|13000301030000|1|1|2
D01|13000302000000|5|5|10
D01|13000302010000|1|1|2
D01|13000302020000|1|1|2
D01|13000302030000|1|1|2
D01|13000302040000|1|1|2
D01|13000302050000|1|1|2
D01|13000400000000|1|1|2
D01|13000500000000|5|5|10
D01|13000600000000|0|0|0
D01|13000700000000|5|5|10
