H01|031204|2000000041|2020-12-31|LBASRJS|616|2|TEST-01-LBASRJS-4Net
D01|6161010099|269500|269500|269500|269500|269500|269500|269500|269500|269500
D01|6161010100|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010101|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010102|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010103|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010104|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010105|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010106|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010107|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010108|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010109|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010110|24500|24500|24500|24500|24500|24500|24500|24500|24500
D01|6161010111|33000|33000|33000|33000|33000|33000|33000|33000|33000
D01|6161010112|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010113|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010114|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010115|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010116|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010117|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010118|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010119|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010120|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010121|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010122|3000|3000|3000|3000|3000|3000|3000|3000|3000
D01|6161010123|302500|302500|302500|302500|302500|302500|302500|302500|302500
