H01|031204|2000000041|2020-12-31|LBASRJS|111|2|TEST-01-LBASRJS-4Net
D01|2501010000|1|111|111|223
D01|2501020000|2|100|100|202
D01|2501030000|50.00|111.00|111.00|110.40
D01|2501050000|111|||111
D01|2501060000|11|||11
D01|2501070000|11|||11
D01|2501080000|504.55|||504.55
D01|2501100000|1|1|1|3
D01|2501110000|1|1|1|3
D01|2501120000|100.00|100.00|100.00|100.00
D01|2501140000|1|||1
D01|2501150000|1|||1
D01|2501160000|100.00|||100.00
D01|2502000099|2|2|2|6
D01|2502010000|1|1|1|3
D01|2502020000|1|1|1|3
D01|2502030000|100.00|100.00|100.00|100.00
D01|2502050000|111|111|111|333
D01|2502060000|111|111|111|333
D01|2502070000|111|111|111|333
D01|2502080000|66.67|66.67|66.67|66.67
D01|2502100000|111|||
D01|2502110000|11|||
D01|2502120000|100|||
D01|2502120002|55|||
D01|2502120003|11|||
D01|2502120004|44|||
