H01|031402|291080|2021-12-31|TAPUPPS|01|0|
D01|0101010101010000|20|300000
D01|0101010101020000|20|300000
D01|0101010102010000|20|300000
D01|0101010102020000|20|300000
D01|0101010201000000|20|300000
D01|0101010202000000|20|300000
D01|0101020101010000|20|300000
D01|0101020101020000|20|300000
D01|0101020101030000|20|300000
D01|0101020102010100|20|300000
D01|0101020102010200|20|300000
D01|0101020102020100|20|300000
D01|0101020102020200|20|300000
D01|0101020201010000|20|300000
D01|0101020201020000|20|300000
D01|0101020202010000|20|300000
D01|0101020202020000|20|300000
D01|0101020301010000|20|300000
D01|0101020301020000|20|300000
D01|0101020302010000|20|300000
D01|0101020302020000|20|300000
D01|0102010100000000|20|300000
D01|0103010201000000|20|300000
D01|0103010202000000|20|300000
D01|0103010203000000|20|300000
D01|0102020100000000|20|300000
D01|0102020200000000|20|300000
D01|0102020300000000|20|300000
D01|0102020401000000|20|300000
D01|0102020402000000|20|300000
D01|0102020403000000|20|300000
