H01|031301|2000004732|2022-12-31|RBDPPKK|0500|0|
D01|0501010000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501020000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501030000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501040000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501050000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501060000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501070000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501080000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501090000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501100000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501110000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501120000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501130000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501140000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501150000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501160000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501170000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501180000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501190000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501200000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501210000|111|111|111|111|222|222|222|222|333|333|333|333|444|444|444|444
D01|0501220000|2331|2331|2331|2331|4662|4662|4662|4662|6993|6993|6993|6993|9324|9324|9324|9324
