H01|031301|2000004732|2022-12-31|RBDPPKK|0900|0|
D01|0901010100|22|22|22|22
D01|0901010200|22|22|22|22
D01|0901010300|22|22|22|22
D01|0901010400|22|22|22|22
D01|0901010500|22|22|22|22
D01|0901010600|110|110|110|110
D01|0901020000|2|2|2|2
D01|0901030000|4|4|4|4
D01|0901030100|1|1|1|1
D01|0901030200|1|1|1|1
D01|0901030300|1|1|1|1
D01|0901030400|1|1|1|1
D01|0901040000|1|1|1|1
D01|0901050000|1|1|1|1
D01|0902000000|118|118|118|118
D01|0903010000|1|1|1|1
D01|0903020000|1|1|1|1
D01|0903030000|1|1|1|1
D01|0903040000|1|1|1|1
D01|0903050000|1|1|1|1
D01|0903060000|1|1|1|1
D01|0903070000|6|6|6|6
D01|0904000000|112|112|112|112
D01|0905000000|2|2|2|2
D01|0906000000|114|114|114|114
