H01|031203|2000000031|2035-12-31|RBREASUS|1204|2|REASUS-01
D01|12040101010000|4|4|4|4
D01|12040101020000|1|1|1|1
D01|12040101030000|3|3|3|3
D01|12040102010000|3|3|3|3
D01|12040102020000|1|1|1|1
D01|12040102030000|2|2|2|2
D01|12040102040100|1|1|1|1
D01|12040102040200|2|2|2|2
D01|12040102040300|1|1|1|1
D01|12040102050000|6|6|6|6
D01|12040102060000|6|6|6|6
D01|12040201010100|3|3|3|3
D01|12040201010200|1|1|1|1
D01|12040201010300|1|1|1|1
D01|12040201020000|3|3|3|3
D01|12040201030000|1|2|3|4
D01|12040201040000|4|5|6|7
D01|12040300000000|2|1|0|-1
D01|12040301000000|1|1|1|1
D01|12040302000000|1|1|1|1
D01|12040400000000|3|2|1|0
D01|12040500000000|2|2|2|2
D01|12040600000000|1|1|1|1
D01|12040700000000|4|3|2|1
D01|12040800000000|1|2|3|4
D01|12040900000000|3|1|-1|-3
D01|12041000000000|1|2|3|4
D01|12041100000000|4|3|2|1
