H01|031201|2000000011|2021-12-31|RBASRJK|1305|0|
D01|4401000000|12000|21000|222333|22233
D01|4402000000|2333|3333|333|1222
D01|4403000000|2333|3333|333|1222
D01|4400000000|12000|21000|222333|22233
D01|4500000000|12000|21000|222333|22233
D01|4600000000|2333|3333|333|1222
D01|4900000000|2333|3333|333|1222
D01|4000000000|28666|48666|445332|46910
D01|5401000099|12000|21000|222333|22233
D01|5401010000|2333|3333|333|1222
D01|5401020000|2333|3333|333|1222
D01|5401030000|4112|8445|147667|12785
D01|5401040000|8945|172785|258667|23291
D01|5401050000|13779|26112|369667|33796
D01|5401060000|18612|349455|480667|44302
D01|5401000000|41890|546573|962000|91048
D01|5402010000|12000|21000|222333|22233
D01|5402020000|2333|3333|333|1222
D01|5402030000|2333|3333|333|1222
D01|5402990000|4112|8445|147667|12785
D01|5402000000|20778|36111|370666|37462
D01|5400000000|62668|582684|1332666|128510
D01|5501000000|122|0|0|1
D01|5502010000|2333|3333|333|1222
D01|5502020000|2333|3333|333|1222
D01|5502030000|2333|3333|333|1222
D01|5503000000|2333|3333|333|1222
D01|5504000000|2333|3333|333|1222
D01|5505000000|2333|3333|333|1222
D01|5500000000|14120|19998|1998|7333
D01|5000000000|76788|602682|1334664|135843
D01|3403050000|2333|3333|333|1222
D01|3403010000|-50455|-557349|-889665|-90155
D01|5600000000|2333|3333|333|1222
D01|3403020000|-52788|-560682|-889998|-91377
D01|3403030000|2333|3333|333|1222
D01|3403040000|-50455|-557349|-889665|-90155
