H01|031201|2000000011|2021-02-28|LBASRJK|100|1|
D01|1401000000|581969576879|581969580000|1295425659426|30240032768|0|0|1877395236305|612209612768|1162754466442|714640773558|1877395240000
D01|1402000000|0|0|0|0|0|0|0|0|0|0|0
D01|1403000000|1181985670000|1181985670000|8563524308637|0|0|0|9745509978637|1181985670000|6035828260315|3709681709685|9745509970000
D01|1404000000|2819817813450|2819817810000|0|0|0|0|2819817813450|2819817810000|1746438727058|1073379082942|2819817810000
D01|1420000000|0|0|||0|0|0|0|0|0|0
D01|1405000000|0|0|0|0|0|0|0|0|0|0|0
D01|1406000000|14711745377500|14711745380000|859093760000|366367172660|0|0|15570839137500|15078112552660|9643713998276|5927125141724|15570839140000
D01|1407000000|899743135912|899743140000|0|0|0|0|899743135912|899743140000|557250989241|342492150759|899743140000
D01|1408000000|0|0|0|0|0|0|0|0|0|0|0
D01|1409000000|0|0|0|0|0|0|0|0|0|0|0
D01|1410000000|4094737727073|4094737730000|5275536606287|0|0|0|9370274333360|4094737730000|5803428126632|3566846213368|9370274340000
D01|1411000000|0|0|0|0|0|0|0|0|0|0|0
D01|1412000000|0|0|||0|0|0|0|0|0|0
D01|1421000000|0|0|||0|0|0|0|0|0|0
D01|1413000000|0|0|0|0|0|0|0|0|0|0|0
D01|1414000000|934907238169|934907240000|||0|0|934907238169|934907240000|0|934907240000|934907240000
D01|1415000000|0|0|||0|0|0|0|0|0|0
D01|1416000000|0|0|||0|0|0|0|0|0|0
D01|1417000000|0|0|0|0|0|0|0|0|0|0|0
D01|1418000000|0|0|||0|0|0|0|0|0|0
D01|1419000000|1003399110057|868380670000|||0|0|1003399110057|868380670000|0|1003399110000|1003399110000
D01|1499000000|0||||0|0|0|0|0|0|0
D01|1400000000|26228305649040|26093287220000|15993580334350|396607205428|0|0|42221885983390|26489894425428|24949414567964|17272471422036|42221885990000
D01|1501000000|107277030000|107277030000|41239310000|3346725365|17340537336009|0|17489053676009|110623755365|91982782312|56533557688|148516340000
D01|1502000000|172940150000|162060240000|0|0|0|0|172940150000|162060240000|172940150000|0|172940150000
D01|1503000000|0|0|||0|0|0|0|0|0|0
D01|1504000000|199779840000|199779840000|||0|0|199779840000|199779840000|199779840000|0|199779840000
D01|1505000000|3077240000|3077240000|||0|0|3077240000|3077240000|3077240000|0|3077240000
D01|1506000000|183494050000|31267700000|||0|0|183494050000|31267700000|183494050000|0|183494050000
D01|1507000000|0|0|||0|0|0|0|0|0|0
D01|1508000000|387136760000|387136760000|17120890000|8131666473|0|0|404257650000|395268426473|250374762925|153882887075|404257650000
D01|1509000000|0|2701480000|||0|0|0|2701480000||0|0
D01|1510000000|0|-2701473447|||0|0|0|-2701473447|0|0|0
D01|1511000000|194211890000||||0|0|194211890000|0||194211890000|194211890000
D01|1599000000|2135175810000||41515020000||0|0|2176690830000|0||19517228159399|19517228159399
D01|1500000000|3383092770000|890598816553|99875220000|11478391838|17340537336009|0|20823505326009|902077208391|901648825237|19921856494162|20823505319399
D01|1000000000|29611398419040|26983886036553|16093455554350|408085597266|17340537336009|0|63045391309399|27391971633819|25851063393201|37194327916198|63045391309399
D01|2401000000|50872420000|50872420000|0|0|0|0|50872420000|50872420000|50872420000|0|50872420000
D01|2402000000|-718690002662|0|||0|0|-718690002662|0|0|0|0
D01|2403000000|250061290000|250061290000|||0|0|250061290000|250061290000|250061290000|0|250061290000
D01|2404000000|140564120000|140564120000|0|-16932451738743|0|0|140564120000|-16791887618743|0|140564120000|140564120000
D01|2405000000|101990940000|101990940000|||0|0|101990940000|101990940000||101990940000|101990940000
D01|2406000000|81803850000|81803850000|||0|0|81803850000|81803850000||81803850000|81803850000
D01|2407000000|1319255140000|1319255140000|171540470000|1871360126|0|0|1490795610000|1321126500126||1321126500126|1321126500126
D01|2400000000|1225857757338|1944547760000|171540470000|-16930580378617|0|0|1397398227338|-14986032618617|300933710000|1645485410126|1946419120126
D01|2501000000|15881958740000|14465207845371|15921915084350|17338665975883|0|0|31803873824350|31803873821254|31803873820000|0|31803873820000
D01|2502000000|297107450000|297107450000|||0|0|297107450000|297107450000|297107450000|0|297107450000
D01|2503000000|233995370000|233995370000|||0|0|233995370000|233995370000|233995370000|0|233995370000
D01|2504000000|0|0|||17340537336009|0|17340537336009|0|-6784847078215|24125384397614|17340537319399
D01|2500000000|16413061560000|14996310665371|15921915084350|17338665975883|17340537336009|0|49675513980359|32334976641254|25550129561785|24125384397614|49675513959399
D01|2100000000|17638919317338|16940858425371|16093455554350|408085597266|17340537336009|0|51072912207697|17348944022637|25851063271785|25770869807740|51621933079525
D01|2600000000|718690012662|1414049421182|||0|0|718690012662|1414049421182|121416||121416
D01|3401000000|389200000000|389200000000|||0|0|389200000000|389200000000||389200000000|389200000000
D01|3402000000|1221640000|1221640000|||0|0|1221640000|1221640000||1221640000|1221640000
D01|3403000000|10304834060000|10304834060000|||0|0|10304834060000|10304834060000||10304834060000|10304834060000
D01|3404000000|558533389040|558533410000|||0|0|558533389040|558533410000||558533410000|558533410000
D01|3405000000||-2326686220000||0|0|0|0|-2326686220000||0|0
D01|3406000000||-298124700000||0|0|0|0|-298124700000||169668998458|169668998458
D01|3000000000|11253789089040|8628978190000|0|0|0|0|11253789089040|8628978190000|0|11423458108458|11423458108458
D01|3999999999|29611398419040|26983886036553|16093455554350|408085597266|17340537336009|0|63045391309399|27391971633819|25851063393201|37194327916198|63045391309399
