H01|031201|2000000011|2021-02-28|LBASRJK|206|1|
D01|4901010000|0|229587520000|0|0|0|0|0|0|229587520000
D01|4901020000|86864260000|9055990000|248017900000|0|6065970000|0|180000|0|350004300000
D01|4901030000|0|197310570000|179502730000|0|0|0|0|0|376813300000
D01|4901990000|0|260880530000|237360940000|0|0|12096840000|524408190000|0|1034746500000
D01|4901000000|86864260000|696834610000|664881570000|0|6065970000|12096840000|524408370000|0|1991151620000
D01|4902000000|24556593096|133561367|41906779118|0|2260294532|120001238|63755751383|0|132732980734
D01|4903010000|363505246827|509031181240|112854326731|-212206072|0|571696920|1998389148|0|987748634794
D01|4903010100|1855661472671|7427571299687|6574102671167|1675143551|0|571696920|22376460000|0|15881958743996
D01|4903010200|1492156225844|6918540118447|6461248344436|1887349623|0|0|20378070852|0|14894210109202
D01|4903020000|0|0|0|0|0|0|0|0|0
D01|4903020100|0|0|0|0|0|0|0|0|0
D01|4903020200|0|0|0|0|0|0|0|0|0
D01|4903000000|363505246827|509031181240|112854326731|-212206072|0|571696920|1998389148|0|987748634794
D01|4904010000|0|0|0|-96616293|13834966758|3050187720|7618968671|0|24407506856
D01|4904010100|0|0|0|268570661|112349560783|30086084367|91291156577|0|233995372388
D01|4904010200|0|0|0|365186954|98514594025|27035896647|83672187906|0|209587865532
D01|4904020000|0|0|0|2033175|10211186726|1162353565|5285866119|0|16661439585
D01|4904020100|0|0|0|7287705|27448913619|4179050025|15192997234|0|46828248583
D01|4904020200|0|0|0|5254530|17237726893|3016696460|9907131115|0|30166808998
D01|4904000000|0|0|0|-98649468|3623780032|1887834155|2333102552|0|7746067271
D01|4905010100|0|0|0|0|0|0|0|0|0
D01|4905010200|0|0|0|0|0|0|0|0|0
D01|4905000000|0|0|0|0|0|0|0|0|0
D01|4906000000|425812913731|1205732229873|735829117613|-310855540|7429455500|14436369837|464984110317|0|2853913341331
D01|4907010000|250719189379|56883774698|57595685994|0|3917781633|4978525532|105108772352|0|479203729588
D01|4907020000|89885471485|62412984568|208161854586|0|7398345574|5173914671|77424453538|0|450457024422
D01|4907030000|298457796686|67714827391|68562291378|0|4663753565|5926470225|125122188443|0|570447327688
D01|4907990000|65050891632|14758903268|14943613759|0|1016496540|1291714151|27271224739|0|124332844089
D01|4907000000|704113349182|201770489925|349263445717|0|16996377312|17370624579|334926639072|0|1624440925787
D01|4908000000|1129926262913|1407502719798|1085092563330|-310855540|24425832812|31806994416|799910749389|0|4478354267118
