H01|031201|2000000011|2021-02-28|LBASRJK|300|1|
D01|1501010000|193739179000|116387772088
D01|1501020101|9255411430000|8884046010000
D01|1501020102|17340537337009|0
D01|1501020103|0|-82012400000
D01|1501020104|0|0
D01|1501020105|0|0
D01|1501020199|173662740000|2762432900807
D01|1501020100|26769611507009|11564466510807
D01|1501020201|328876220000|173328930000
D01|1501020202|5348173090000|6429903568354
D01|1501020203|1500108090000|1476674640000
D01|1501020204|0|0
D01|1501020299|106826117000|216837263787
D01|1501020200|7283983517000|8296744402141
D01|1501020000|19485627990009|3267722108666
D01|1501030101|1683129167763|2360829279176
D01|1501030102|0|0
D01|1501030103|0|0
D01|1501030199|284560100000|0
D01|1501030100|1967689267763|2360829279176
D01|1501030201|3892843427763|5243978806295
D01|1501030202|0|135904267294
D01|1501030299|0|171316907341
D01|1501030200|3892843427763|5551199980930
D01|1501030000|-1925154160000|-3190370701754
D01|1501040101|0|0
D01|1501040102|0|0
D01|1501040199|0|0
D01|1501040100|0|0
D01|1501040201|265159333000|0
D01|1501040202|0|0
D01|1501040299|0|0
D01|1501040200|265159333000|0
D01|1501040000|-265159333000|0
D01|1501000000|17489053676009|193739179000
