H01|031404|2000000369|2021-12-31|REPMVS|100302|0|
D01|10030201010000000000|93|93|0
D01|10030201010100000000|60|60|0
D01|10030201010101000000|12|12|0
D01|10030201010102000000|12|12|0
D01|10030201010103000000|12|12|0
D01|10030201010104000000|12|12|0
D01|10030201010105000000|12|12|0
D01|10030201010200000000|12|12|0
D01|10030201010300000000|12|12|0
D01|10030201010400000000|6|6|0
D01|10030201010401000000|3|3|0
D01|10030201010402000000|3|3|0
D01|10030201010500000000|3|3|0
D01|10030201020000000000|-3|-3|0
D01|10030201020100000000|-1|-1|0
D01|10030201020200000000|-1|-1|0
D01|10030201020300000000|-1|-1|0
D01|10030201030000000000|-1|-1|0
D01|10030201040000000000|16|16|0
D01|10030201040100000000|8|8|0
D01|10030201040200000000|8|8|0
D01|10030201050000000000|105|105|0
D01|10030202010000000000|76|76|0
D01|10030202010100000000|14|14|0
D01|10030202010101000000|7|7|0
D01|10030202010102000000|7|7|0
D01|10030202010200000000|7|7|0
D01|10030202010300000000|7|7|0
D01|10030202010400000000|18|18|0
D01|10030202010401000000|6|6|0
D01|10030202010402000000|6|6|0
D01|10030202010403000000|6|6|0
D01|10030202010500000000|6|6|0
D01|10030202010600000000|8|8|0
D01|10030202010601000000|4|4|0
D01|10030202010602000000|4|4|0
D01|10030202010700000000|4|4|0
D01|10030202010800000000|4|4|0
D01|10030202010900000000|4|4|0
D01|10030202011000000000|4|4|0
D01|10030202020000000000|4|4|0
D01|10030202030000000000|80|80|0
D01|10030203000000000000|25|25|0
D01|10030204010000000000|4|4|0
D01|10030204020000000000|4|4|0
D01|10030205000000000000|25|25|0
D01|10030206000000000000|15|15|0
D01|10030206010000000000|3|3|0
D01|10030206020000000000|3|3|0
D01|10030206030000000000|3|3|0
D01|10030206040000000000|3|3|0
D01|10030206050000000000|3|3|0
D01|10030207000000000000|40|40|0
