H01|030491|2300000099|2023-05-31|LBPNMK|1100|0|
D01|1100010000|500
D01|1100010100|100
D01|1100010200|100
D01|1100010300|100
D01|1100010400|0
D01|1100010500|200
D01|1100010501|100
D01|1100010502|100
D01|1100010503|0
D01|1100010504|0
D01|1100010600|0
D01|1100010700|0
D01|1100010800|0
D01|1100010900|0
D01|1100010010|0
D01|1100010011|0
D01|1100010012|0
D01|1100010013|0
D01|1100030100|70
D01|1100030101|10
D01|1100030102|10
D01|1100030103|10
D01|1100030104|10
D01|1100030105|10
D01|1100030106|10
D01|1100030107|10
D01|1100030200|40
D01|1100030201|10
D01|1100030202|10
D01|1100030203|10
D01|1100030204|10
D01|1100030300|0
D01|1100030400|3
D01|1100030401|1
D01|1100030402|2
D01|1100030500|0
D01|1100030600|0
D01|1100030700|0
D01|1100030800|0
D01|1100040000|113
D01|1100050100|6
D01|1100050101|1
D01|1100050102|2
D01|1100050103|3
D01|1100050200|3
D01|1100050201|1
D01|1100050202|2
D01|1100050300|110
D01|1100050301|10
D01|1100050302|100
D01|1100050400|268
D01|1100050401|268
D01|1100050402|0
D01|1100050403|0
D01|1100050404|0
D01|1100060000|387
D01|1100070000|500
