H01|031401|251030|2021-12-31|RBPPU|010402|2|TEST-07-RBUUS-4Net
D01|01040201000000|-122505527|-101986373|-69383574|-37752210
D01|01040202000000|6636|9393|969|9696
D01|01040202010000|2212|3131|323|3232
D01|01040202020000|2212|3131|323|3232
D01|01040202030000|2212|3131|323|3232
D01|01040203000000|3233|2323|23323|233
D01|01040204000000|3233|2323|23323|233
D01|01040205000000|64554|6565|8677|64545
D01|01040206000000|323065|-1036582|4367859|961953
D01|01040207000000|-337236|-1320655|4309983|289869
D01|01040208000000|908|8686|86844|464
D01|01040208010000|405|4473|53631|213
D01|01040208020000|503|4213|33213|251
D01|01040209000000|23.48|23.48|23.48|23.48
D01|01040210000000|23.49|23.49|23.49|23.49
D01|01040211000000|23.50|23.50|23.50|23.50
D01|01040212010000|23.52|23.52|23.52|23.52
D01|01040212020000|23.51|23.51|23.51|23.51
D01|01040212030000|23.53|23.53|23.53|23.53
D01|01040212040000|23.54|23.54|23.54|23.54
D01|01040213010000|23.55|23.55|23.55|23.55
D01|01040213020000|23.56|23.56|23.56|23.56
