H01|031304|2000001138|2022-12-31|REDPLKS|0200|0|
D01|0201010100|2121|2121|0|100.00
D01|0201010200|2121|2121|0|100.00
D01|0201010300|2121|2121|0|100.00
D01|0201010400|2121|2121|0|100.00
D01|0201010500|2121|2121|0|100.00
D01|0201010600|2121|2121|0|100.00
D01|0201010700|2121|2121|0|100.00
D01|0201010800|2121|2121|0|100.00
D01|0201010900|2121|2121|0|100.00
D01|0201011000|2121|2121|0|100.00
D01|0201011100|2121|2121|0|100.00
D01|0201011200|2121|2121|0|100.00
D01|0201011300|2121|2121|0|100.00
D01|0201011400|2121|2121|0|100.00
D01|0201011500|2121|2121|0|100.00
D01|0201011600|2121|2121|0|100.00
D01|0201011700|2121|2121|0|100.00
D01|0201011800|2121|2121|0|100.00
D01|0201011900|2121|2121|0|100.00
D01|0201012000|2121|2121|0|100.00
D01|0201020000|42420|42420|0|100.00
D01|0201030100|3323|3323|0|100.00
D01|0201030200|3323|3323|0|100.00
D01|0201030300|3323|3323|0|100.00
D01|0201030400|3323|3323|0|100.00
D01|0201030500|3323|3323|0|100.00
D01|0201040000|16615|16615|0|100.00
D01|0202000000|59035|59035|0|100.00
D01|0203010100|-4323|-4323|0|100.00
D01|0203010200|32322|32322|0|100.00
D01|0203010300|68967|68967|0|100.00
D01|0203010400|105612|105612|0|100.00
D01|0203010500|142257|142257|0|100.00
D01|0203010600|178902|178902|0|100.00
D01|0203020000|523737|523737|0|100.00
D01|0204000000|523737|523737|0|100.00
D01|0205000000|-464702|-464702|0|100.00
