H01|031405|2100000099|2023-05-31|LBPPIK|1300|1|
D01|13000100000000|-2|-2|-4
D01|13000101000000|10|10|20
D01|13000101010000|1|1|2
D01|13000101020000|1|1|2
D01|13000101030000|1|1|2
D01|13000101040000|1|1|2
D01|13000101050000|1|1|2
D01|13000101060000|1|1|2
D01|13000101070000|3|3|6
D01|13000101070100|1|1|2
D01|13000101070200|1|1|2
D01|13000101070300|1|1|2
D01|13000101080000|1|1|2
D01|13000102000000|12|12|24
D01|13000102010000|1|1|2
D01|13000102020000|1|1|2
D01|13000102030000|1|1|2
D01|13000102040000|1|1|2
D01|13000102050000|1|1|2
D01|13000102060000|1|1|2
D01|13000102070000|3|3|6
D01|13000102070100|1|1|2
D01|13000102070200|1|1|2
D01|13000102070300|1|1|2
D01|13000102080000|1|1|2
D01|13000102090000|1|1|2
D01|13000102100000|0|0|0
D01|13000102110000|1|1|2
D01|13000200000000|1|1|2
D01|13000201000000|5|5|10
D01|13000201010000|1|1|2
D01|13000201020000|1|1|2
D01|13000201030000|1|1|2
D01|13000201040000|1|1|2
D01|13000201050000|1|1|2
D01|13000201060000|0|0|0
D01|13000201070000|0|0|0
D01|13000202000000|4|4|8
D01|13000202010000|1|1|2
D01|13000202020000|1|1|2
D01|13000202030000|1|1|2
D01|13000202040000|1|1|2
D01|13000202050000|0|0|0
D01|13000300000000|1|1|2
D01|13000301000000|6|6|12
D01|13000301010000|1|1|2
D01|13000301020000|1|1|2
D01|13000301030000|2|2|4
D01|13000301040000|2|2|4
D01|13000302000000|5|5|10
D01|13000302010000|1|1|2
D01|13000302020000|1|1|2
D01|13000302030000|1|1|2
D01|13000302040000|1|1|2
D01|13000302050000|1|1|2
D01|13000302060000|0|0|0
D01|13000400000000|1|1|2
D01|13000500000000|1|1|2
D01|13000600000000|1|1|2
D01|13000700000000|2|2|4
