H01|031405|2100000099|2023-05-31|LBPPIK|1110|1|
D01|11100100000000|7|7|14
D01|11100101000000|2|2|4
D01|11100101010000|1|1|2
D01|11100101020000|1|1|2
D01|11100102000000|1|1|2
D01|11100103000000|2|2|4
D01|11100103010000|1|1|2
D01|11100103020000|1|1|2
D01|11100104000000|2|2|4
D01|11100104010000|1|1|2
D01|11100104020000|1|1|2
D01|11100200000000|1|1|2
D01|11100300000000|2|2|4
D01|11100301000000|1|1|2
D01|11100302000000|1|1|2
D01|11100400000000|9|7|16
D01|11100401000000|1|1|2
D01|11100402000000|1|1|2
D01|11100403000000|1|1|2
D01|11100404000000|1|0|1
D01|11100405000000|1|1|2
D01|11100406000000|1|0|1
D01|11100407000000|1|1|2
D01|11100408000000|1|1|2
D01|11100409000000|1|1|2
D01|11100500000000|1|1|2
D01|11100600000000|4|4|8
D01|11100601000000|1|1|2
D01|11100602000000|1|1|2
D01|11100603000000|1|1|2
D01|11100604000000|1|1|2
D01|11100700000000|24|22|46
