H01|031201|2000000011|2021-02-28|LBASRJK|616|2|TEST-01-LBASRJK-4Net
D01|6161010000|4457544966|0|671576429|0|0|0|7901125690|0|77461936
D01|6161020000|13709528473|0|23754910186|0|0|0|2567172982|0|101586317
D01|6161030000|440537777|0|11326853|0|0|0|1374581330|0|44772578
D01|6161040000|189665921|0|0|0|0|0|457256212|0|77461936
D01|6161050000|8433930649|0|3652103881|0|0|0|23048015780|0|20949974589
D01|6161060000|62623525|0|0|0|0|0|265790119|0|0
D01|6161070000|0|0|0|0|0|0|0|0|0
D01|6161080000|0|0|0|0|0|0|0|0|0
D01|6161090000|1166328731|0|0|0|0|0|3389467984|0|36001238
D01|6161100000|48255571809|0|30830696820|0|0|0|33723052383|0|23050456284
D01|6161110000|19306872287|0|8386644217|0|0|0|12880640180|0|5837250487
D01|6161000000|96022604138|0|67307258386|0|0|0|85607102660|0|50174965365
D01|6162010000|4096600906|0|1581131380|0|0|0|3535313638|0|0
D01|6162020000|0|0|0|0|0|0|0|0|0
D01|6162030000|0|0|0|0|0|0|0|0|0
D01|6162040000|0|0|0|0|0|0|0|0|0
D01|6162050000|0|0|3513837965|0|0|0|0|0|0
D01|6162060000|0|0|0|0|0|0|0|0|0
D01|6162070000|0|0|0|0|0|0|0|0|0
D01|6162080000|0|0|0|0|0|0|0|0|0
D01|6162090000|523210449|0|84000000|0|0|0|714468064|0|0
D01|6162100000|5643938146|0|9884249572|0|0|0|0|0|0
D01|6162110000|0|0|0|0|0|0|0|0|0
D01|6162000000|10263749501|0|15063218917|0|0|0|4249781702|0|0
D01|6160000000|106286353639|0|82370477303|0|0|0|89856884362|0|50174965365
