H01|031405|2100000099|2023-05-31|LBPPIK|1200|0|
D01|1200010000000000|54|71|125
D01|1200010100000000|54|71|125
D01|1200010101000000|52|68|120
D01|1200010101010000|34|50|84
D01|1200010101010100|34|50|84
D01|1200010101010200|0|0|0
D01|1200010101010300|0|0|0
D01|1200010101010400|0|0|0
D01|1200010101010500|0|0|0
D01|1200010101020000|18|18|36
D01|1200010101020100|9|9|18
D01|1200010101020101|1|1|2
D01|1200010101020102|1|1|2
D01|1200010101020103|1|1|2
D01|1200010101020104|1|1|2
D01|1200010101020105|1|1|2
D01|1200010101020106|1|1|2
D01|1200010101020107|3|3|6
D01|1200010101020200|2|2|4
D01|1200010101020201|1|1|2
D01|1200010101020202|1|1|2
D01|1200010101020203|0|0|0
D01|1200010101020300|5|5|10
D01|1200010101020400|1|1|2
D01|1200010101020500|1|1|2
D01|1200010102000000|2|2|4
D01|1200010102010000|1|1|2
D01|1200010102020000|1|1|2
D01|1200010102030000|0|0|0
D01|1200010102040000|0|0|0
D01|1200010102050000|0|0|0
D01|1200010103000000|0|0|0
D01|1200010103010000|0|0|0
D01|1200010103020000|0|0|0
D01|1200010103030000|0|0|0
D01|1200010103040000|0|0|0
D01|1200010104000000|0|1|1
D01|1200010200000000|0|0|0
D01|1200010201000000|0|0|0
D01|1200010202000000|0|0|0
D01|1200010203000000|0|0|0
D01|1200020000000000|41|36|77
D01|1200020100000000|40|35|75
D01|1200020101000000|3|3|6
D01|1200020101010000|1|1|2
D01|1200020101020000|1|1|2
D01|1200020101030000|1|1|2
D01|1200020101040000|0|0|0
D01|1200020102000000|1|1|2
D01|1200020103000000|15|15|30
D01|1200020103010000|1|1|2
D01|1200020103020000|1|1|2
D01|1200020103030000|13|13|26
D01|1200020104000000|1|1|2
D01|1200020105000000|12|12|24
D01|1200020105010000|9|9|18
D01|1200020105010100|7|7|14
D01|1200020105010200|1|1|2
D01|1200020105010300|1|1|2
D01|1200020105010400|0|0|0
D01|1200020105010500|0|0|0
D01|1200020105020000|3|3|6
D01|1200020105020100|1|1|2
D01|1200020105020200|1|1|2
D01|1200020105020300|1|1|2
D01|1200020105020400|0|0|0
D01|1200020105020500|0|0|0
D01|1200020105030000|0|0|0
D01|1200020105040000|0|0|0
D01|1200020106000000|0|0|0
D01|1200020106010000|0|0|0
D01|1200020106020000|0|0|0
D01|1200020106030000|0|0|0
D01|1200020106040000|0|0|0
D01|1200020107000000|5|0|5
D01|1200020108000000|1|1|2
D01|1200020109000000|1|1|2
D01|1200020110000000|1|1|2
D01|1200020200000000|1|1|2
D01|1200030000000000|13|35|48
D01|1200040000000000|23|18|41
D01|1200040100000000|1|17|18
D01|1200040200000000|22|1|23
D01|1200050000000000|34|19|53
D01|1200060000000000|0|0|0
D01|1200060100000000|0|0|0
D01|1200060200000000|0|0|0
D01|1200060300000000|0|0|0
D01|1200060400000000|0|0|0
D01|1200060500000000|0|0|0
D01|1200070000000000|34|19|53
