H01|031403|2000002657|2022-12-31|RBPMVU|100502|2|TEST-04-RBPMVU-4Net
D01|10050201000000|81|81|81|81
D01|10050201010000|69|69|69|69
D01|10050201010100|23|23|23|23
D01|10050201010200|23|23|23|23
D01|10050201010300|23|23|23|23
D01|10050201020000|12|12|12|12
D01|10050201020100|4|4|4|4
D01|10050201020200|4|4|4|4
D01|10050201020300|4|4|4|4
D01|10050202000000|4|4|4|4
D01|10050203000000|1233|1233|1233|1233
D01|10050204000000|14|14|14|14
D01|10050204010000|7|7|7|7
D01|10050204020000|7|7|7|7
D01|10050205000000|7|7|7|7
D01|10050206000000|4|4|4|4
D01|10050206010000|0|0|0|0
D01|10050206020000|4|4|4|4
D01|10050207000000|3|3|3|3
D01|10050207010000|9|9|9|9
D01|10050207020000|-2|-2|-2|-2
D01|10050207030000|-2|-2|-2|-2
D01|10050207040000|-2|-2|-2|-2
D01|10050208000000|1346|1346|1346|1346
